File Name,k-eff_o,std_o,k-eff__m,std_m,k-eff_bench,std_bench,k_normalized,std_normalized,geometry,therm fiss,int fiss,fast fiss, above therm fiss, Avg E, Avg leth causing fiss
LEU-COMP-THERM-078-015,0.99851,0.00012,0.998508,0.000116488,0.9996,0.001,0.99890,0.001006,Lattice,82.87,12.29,4.84,17.13,130910.0,0.24025
U233-SOL-THERM-013-008,1.00704,0.00016,1.00704,0.000162168,0.9992,0.005,1.00784,0.005045,Sphere,77.37,21.33,1.30,22.63,22431.0,0.15025000000000002
HEU-MET-FAST-077-002,1.00072,0.00010,1.00072,9.69355e-05,0.9995,0.0027,1.00122,0.002706,Sphere,0.09,16.43,83.48,99.91,1188800.0,429310.0
HEU-SOL-THERM-001-010,0.99239,0.00013,0.992387,0.000131145,0.9993,0.0054,0.99308,0.005368,Cylinder,95.03,4.56,0.41,4.97,7353.400000000001,0.045642
U233-SOL-THERM-005-002,1.00527,0.00012,1.00527,0.000124632,1,0.0049,1.00527,0.004927,Cylinder,90.62,8.93,0.45,9.38,7682.3,0.054300999999999995
MIX-MET-FAST-007-011,1.00373,0.00010,1.00373,9.67248e-05,1,0.0026,1.00373,0.002611,Sphere,0.00,9.24,90.75,100.0,1511500.0,741660.0
LEU-COMP-THERM-008-008,0.99982,0.00009,0.999823,9.47041e-05,1.0007,0.0012,0.99912,0.001201,Lattice,84.21,9.14,6.64,15.79,195790.0,0.24716
LEU-COMP-THERM-009-019,0.99941,0.00011,0.999413,0.000105555,1,0.0021,0.99941,0.002101,Lattice,90.32,5.85,3.83,9.68,110300.0,0.11552000000000001
HEU-SOL-THERM-038-022,0.99728,0.00014,0.997275,0.000137229,1,0.0027,0.99728,0.002696,Cylinder,76.67,20.99,2.34,23.33,40381.0,0.31521
LEU-COMP-THERM-006-011,0.99983,0.00010,0.999829,0.000102125,1,0.002,0.99983,0.002002,Lattice,88.66,6.13,5.21,11.34,153490.0,0.14609
PU-SOL-THERM-034-001,0.99988,0.00013,0.99988,0.000130627,1,0.0062,0.99988,0.006200,Cylinder,90.45,8.35,1.20,9.55,23065.0,0.14287999999999998
HEU-SOL-THERM-028-016,1.00051,0.00013,1.00051,0.000132733,1,0.0052,1.00051,0.005204,Cylinder,83.92,14.54,1.54,16.08,27013.0,0.15263000000000002
IEU-MET-FAST-014-001,0.99671,0.00007,0.99671,7.12401e-05,0.9958,0.0022,1.00091,0.002212,Cylinder,0.00,25.27,74.73,100.0,880390.0,301930.0
HEU-SOL-THERM-019-003,0.99467,0.00013,0.994674,0.000132004,1,0.0047,0.99467,0.004676,Cylinder,75.97,21.68,2.35,24.03,41176.0,0.34218
U233-SOL-INTER-001-031,0.99138,0.00016,0.991382,0.00015852,1,0.0071,0.99138,0.007040,Sphere,41.47,53.48,5.05,58.53,84292.0,2.715
PU-SOL-THERM-004-005,0.99961,0.00011,0.999612,0.000109383,1,0.0047,0.99961,0.004699,Sphere,97.28,2.43,0.29,2.72,5585.900000000001,0.053609000000000004
U233-SOL-INTER-001-030,0.97879,0.00015,0.978791,0.000153351,1,0.0053,0.97879,0.005189,Sphere,50.06,45.49,4.45,49.94,76299.0,1.4593
HEU-SOL-THERM-019-002,0.99922,0.00014,0.999221,0.000135554,1,0.0041,0.99922,0.004099,Cylinder,77.74,20.06,2.20,22.26,38597.0,0.28752
PU-SOL-THERM-004-004,0.99890,0.00011,0.998898,0.000110003,1,0.0047,0.9989,0.004696,Sphere,97.15,2.54,0.30,2.85,5774.4,0.055002999999999996
LEU-COMP-THERM-024-002,1.00862,0.00011,1.00862,0.000110769,1,0.004,1.00862,0.004036,Lattice,86.85,10.05,3.10,13.15,80958.0,0.14333
HEU-SOL-THERM-038-023,0.99656,0.00014,0.996563,0.000135728,1,0.0027,0.99656,0.002694,Cylinder,76.62,21.04,2.34,23.38,40421.0,0.31663
LEU-COMP-THERM-007-001,0.99744,0.00011,0.997443,0.00011326,1,0.0014,0.99744,0.001401,Lattice,83.39,11.04,5.56,16.61,155410.0,0.24550999999999998
LEU-COMP-THERM-006-010,0.99985,0.00010,0.99985,0.000101262,1,0.002,0.99985,0.002002,Lattice,88.83,6.05,5.12,11.17,150970.0,0.14263
HEU-SOL-THERM-028-017,0.99561,0.00014,0.99561,0.00013785,1,0.0066,0.99561,0.006572,Cylinder,83.98,14.48,1.54,16.02,27235.0,0.15208
MIX-MET-FAST-007-010,1.00515,0.00010,1.00515,9.82658e-05,1,0.0027,1.00515,0.002715,Sphere,0.14,12.86,87.00,99.86,1465400.0,572580.0
LEU-COMP-THERM-009-018,0.99888,0.00011,0.998882,0.000105164,1,0.0021,0.99888,0.002100,Lattice,90.26,5.90,3.84,9.74,110790.0,0.11634
U233-SOL-THERM-013-009,1.00727,0.00016,1.00727,0.000159962,0.9992,0.0045,1.00807,0.004542,Sphere,77.37,21.33,1.30,22.63,22422.0,0.15027000000000001
HEU-MET-FAST-077-003,0.99786,0.00011,0.997863,0.000110344,0.9995,0.004,0.99835,0.003996,Sphere,7.80,26.42,65.77,92.2,938290.0,50015.0
U233-SOL-INTER-001-011,0.98051,0.00016,0.980511,0.000159982,1,0.0057,0.98051,0.005591,Sphere,31.40,60.97,7.63,68.6,128670.0,7.8339
HEU-MET-INTER-006-004,1.00729,0.00010,1.00729,0.000103371,1.0016,0.0008,1.00568,0.000809,Cylinder,0.00,49.38,50.62,100.0,595200.0,79767.0
LEU-COMP-THERM-078-014,0.99768,0.00012,0.997681,0.000117043,0.9991,0.001,0.99857,0.001006,Lattice,80.70,13.91,5.40,19.3,145220.0,0.30616
LEU-COMP-THERM-079-005,0.99928,0.00011,0.99928,0.000110998,1.0004,0.0016,0.99888,0.001601,Lattice,81.81,11.71,6.48,18.19,182410.0,0.31401
LEU-COMP-THERM-017-014,0.99898,0.00009,0.99898,9.1362e-05,1,0.0031,0.99898,0.003098,Lattice,91.58,4.44,3.98,8.42,118990.0,0.09689
HEU-SOL-THERM-038-002,0.99725,0.00014,0.997255,0.000136896,1,0.0025,0.99725,0.002496,Cylinder,77.36,20.34,2.30,22.64,39922.0,0.29622
LEU-COMP-THERM-005-002,0.99983,0.00011,0.999827,0.000112343,1,0.0021,0.99983,0.002102,Lattice,87.05,8.16,4.79,12.95,136740.0,0.16988999999999999
PU-MET-FAST-016-001,1.01788,0.00011,1.01788,0.00011172,0.9974,0.0042,1.02053,0.004298,Cylinder (array),22.07,12.11,65.82,77.93,1278100.0,11179.0
HEU-MET-FAST-003-002,0.99445,0.00009,0.994449,8.79392e-05,1,0.005,0.99445,0.004973,Sphere,0.00,6.87,93.13,100.0,1490500.0,779900.0
IEU-MET-FAST-005,1.00182,0.00009,1.00182,8.72808e-05,1,0.0021,1.00182,0.002105,Sphere,0.00,9.90,90.10,100.0,1208300.0,575580.0
HEU-MET-FAST-100-002,0.99873,0.00008,0.998731,8.42127e-05,0.9966,0.0007,1.00213,0.000708,Sphere,0.00,5.34,94.66,100.0,1456100.0,816980.0
MIX-MET-FAST-004-002,0.99962,0.00009,0.999617,8.87274e-05,0.9993,0.0013,1.00032,0.001304,Sphere,0.00,5.53,94.47,100.0,1454600.0,811350.0
MIX-MET-FAST-003,1.00084,0.00009,1.00084,8.64533e-05,0.9993,0.0016,1.00154,0.001605,Sphere,0.00,3.23,96.77,100.0,1745800.0,1075800.0
U233-SOL-THERM-015-016,0.98870,0.00016,0.988698,0.00015652,1,0.0043,0.9887,0.004254,Sphere,54.74,42.11,3.15,45.26,52235.0,0.87189
U233-SOL-THERM-016-025,1.00039,0.00015,1.00039,0.00014923,0.9981,0.004,1.00229,0.004019,Cylinder,85.40,13.84,0.75,14.6,13059.0,0.08069499999999999
HEU-MET-FAST-066-007,1.00552,0.00011,1.00552,0.000105739,1.0048,0.0039,1.00071,0.003885,Sphere,0.78,27.06,72.16,99.22,1000899.9999999999,196760.0
LEU-COMP-THERM-028-018,0.99880,0.00009,0.998801,9.03988e-05,0.9999,0.0047,0.99889,0.004696,Lattice,91.55,5.08,3.37,8.45,97637.0,0.10076
HEU-MET-FAST-007-025,0.99845,0.00011,0.998449,0.000110962,0.9959,0.0018,1.00256,0.001815,Rectangular,7.88,34.69,57.43,92.12,948330.0,22912.0
HEU-MET-MIXED-015,0.99700,0.00012,0.996998,0.000119178,0.9996,0.0008,0.99739,0.000807,Cylinder,37.28,35.56,27.16,62.72,467160.0,95.342
HEU-MET-FAST-078-011,0.99572,0.00010,0.995721,0.000103766,0.9995,0.0015,0.99621,0.001498,Cylinder,10.12,14.31,75.58,89.88,1198900.0,73058.0
U233-SOL-THERM-013-013,1.00346,0.00016,1.00346,0.000163164,0.9992,0.0062,1.00426,0.006233,Sphere,77.35,21.35,1.30,22.65,22452.0,0.15046
U233-SOL-THERM-012-002,1.00017,0.00014,1.00017,0.000143909,1,0.0025,1.00017,0.002504,Sphere,76.76,21.79,1.46,23.24,25050.0,0.16364
LEU-COMP-THERM-039-006,0.99719,0.00011,0.997188,0.000111507,1,0.0009,0.99719,0.000904,Lattice,87.69,7.98,4.32,12.31,122270.0,0.14889
HEU-SOL-THERM-006-024,1.00786,0.00012,1.00786,0.000116084,1,0.0091,1.00786,0.009172,Cylinder,73.85,23.86,2.29,26.15,40309.0,0.38917999999999997
HEU-SOL-THERM-004-006,0.98630,0.00014,0.986299,0.000140405,1,0.0117,0.9863,0.011540,Sphere,80.87,18.50,0.63,19.13,8659.699999999999,0.19578
U233-SOL-THERM-001-005,1.00006,0.00008,1.00006,8.44608e-05,1.0004,0.0033,0.99966,0.003298,Sphere,93.96,5.79,0.25,6.04,4365.8,0.041658
HEU-SOL-THERM-049-014,0.99775,0.00014,0.997754,0.000135393,1.0012,0.002,0.99655,0.001995,Cylinder,67.62,29.13,3.25,32.38,57501.0,0.6974400000000001
HEU-MET-FAST-051-017,0.99545,0.00009,0.995446,8.79089e-05,0.9969,0.0001,0.99854,0.000133,Cylinder,0.00,5.13,94.87,100.0,1471900.0,831810.0
HEU-SOL-THERM-027-005,0.99641,0.00014,0.996415,0.00013997,1,0.0044,0.99641,0.004386,Cylinder,90.64,8.53,0.84,9.36,14834.0,0.07473199999999999
PU-MET-FAST-045-005,1.00692,0.00009,1.00692,9.14171e-05,1,0.0036,1.00692,0.003626,Cylinder,0.14,4.46,95.40,99.86,1675400.0,927920.0
HEU-MET-FAST-043-001,0.99904,0.00009,0.999039,8.63685e-05,0.9995,0.0018,0.99953,0.001802,Cylinder,0.00,5.27,94.73,100.0,1454600.0,820600.0
LEU-COMP-THERM-009-002,0.99918,0.00011,0.999176,0.000105907,1,0.0021,0.99918,0.002100,Lattice,90.37,5.81,3.81,9.63,109880.0,0.11484
PU-MET-FAST-006,1.00085,0.00010,1.00085,9.84648e-05,1,0.003,1.00085,0.003004,Sphere,0.00,5.78,94.22,100.0,1893900.0,1056100.0
LEU-COMP-THERM-001-004,0.99908,0.00009,0.999083,9.30771e-05,0.9998,0.0031,0.99927,0.003099,Lattice,91.52,4.46,4.02,8.48,120250.0,0.097789
HEU-MET-FAST-007-004,0.99808,0.00010,0.998083,9.5789e-05,0.9948,0.0013,1.00329,0.001314,Rectangular,0.20,22.61,77.19,99.8,1226800.0,295370.0
PU-SOL-THERM-032-005,1.00467,0.00011,1.00467,0.000113983,1,0.002,1.00467,0.002012,Cylinder,96.10,3.46,0.44,3.9,8464.3,0.06550500000000001
LEU-COMP-THERM-010-021,1.00406,0.00011,1.00406,0.000109421,1,0.0028,1.00406,0.002813,Lattice,82.47,11.29,6.24,17.53,174790.0,0.29009
HEU-SOL-THERM-038-018,0.99506,0.00014,0.995056,0.000138494,1,0.0032,0.99506,0.003187,Cylinder,74.76,22.75,2.49,25.24,42739.0,0.37204
HEU-MET-FAST-084-021,1.00025,0.00009,1.00025,8.90178e-05,0.9995,0.0045,1.00075,0.004506,Cylinder,0.00,5.79,94.21,100.0,1394400.0,769950.0
U233-SOL-THERM-009-003,1.00040,0.00005,1.0004,5.27629e-05,0.9989,0.0038,1.00150,0.003810,Cylinder,95.53,4.29,0.18,4.47,3113.9,0.036917
LEU-COMP-THERM-080-003,0.99666,0.00012,0.996662,0.000115516,0.9984,0.001,0.99825,0.001006,Lattice,76.89,16.67,6.44,23.11,171490.0,0.47066
LEU-COMP-THERM-022-007,1.00399,0.00009,1.00399,8.98032e-05,1,0.0046,1.00399,0.004619,Lattice,95.42,3.33,1.26,4.58,34234.0,0.054624
PU-SOL-THERM-002-001,1.00370,0.00012,1.0037,0.000122817,1,0.0047,1.0037,0.004718,Sphere,95.73,3.78,0.49,4.27,9282.800000000001,0.06995599999999999
HEU-MET-FAST-015,0.99467,0.00009,0.994671,8.69625e-05,0.9996,0.0017,0.99506,0.001694,Cylinder,0.00,5.17,94.83,100.0,1469100.0,830640.0
HEU-SOL-THERM-006-005,1.00768,0.00012,1.00768,0.000118111,1,0.0091,1.00768,0.009170,Cylinder,73.72,23.97,2.31,26.28,40780.0,0.39419
LEU-COMP-THERM-028-002,0.99936,0.00010,0.999362,0.000103211,1.0001,0.0054,0.99926,0.005396,Lattice,84.23,10.25,5.53,15.77,155990.0,0.23468
HEU-MET-FAST-041-002,1.00518,0.00011,1.00518,0.000106508,1.0022,0.0043,1.00297,0.004304,Sphere,3.85,22.74,73.40,96.15,1055800.0,130539.99999999999
PU-MET-FAST-027,1.00298,0.00011,1.00298,0.00010922,1,0.0022,1.00298,0.002209,Sphere,11.69,11.88,76.43,88.31,1475500.0,71495.0
LEU-COMP-THERM-009-023,0.99984,0.00011,0.999836,0.000106444,1,0.0021,0.99984,0.002102,Lattice,90.31,5.85,3.83,9.69,110430.0,0.11563
HEU-SOL-THERM-025-006,1.00825,0.00010,1.00825,0.000103987,1.0002,0.0067,1.00804,0.006753,Cylinder,95.69,3.98,0.33,4.31,5830.799999999999,0.042491
HEU-MET-FAST-036-001,0.99881,0.00011,0.998807,0.000112831,0.9993,0.0015,0.99950,0.001504,Cylinder,16.35,36.45,47.20,83.65,817940.0,3917.3999999999996
PU-SOL-THERM-010-007,1.00286,0.00012,1.00286,0.000119909,1,0.0048,1.00286,0.004815,Sphere,96.16,3.41,0.43,3.84,8157.400000000001,0.065383
HEU-SOL-THERM-038-008,0.99827,0.00014,0.99827,0.00013915,1,0.0026,0.99827,0.002599,Cylinder,75.73,21.89,2.39,24.27,41091.0,0.34084
LEU-COMP-THERM-005-008,1.00122,0.00011,1.00122,0.000108414,1,0.0021,1.00122,0.002105,Lattice,68.89,21.10,10.01,31.11,275680.0,1.3562
HEU-MET-FAST-059-001,0.99050,0.00009,0.990504,8.99519e-05,0.9929,0.0028,0.99758,0.002814,Cylinder,0.13,9.27,90.60,99.87,1374100.0,637700.0
HEU-MET-FAST-003-008,1.00193,0.00009,1.00193,8.8409e-05,1,0.005,1.00193,0.005010,Sphere,0.00,9.18,90.82,100.0,1264000.0,637620.0
PU-SOL-THERM-032-015,1.00411,0.00012,1.00411,0.000115377,1,0.002,1.00411,0.002011,Cylinder,96.26,3.32,0.43,3.74,8221.900000000001,0.06367500000000001
HEU-MET-FAST-007-014,0.99680,0.00012,0.9968,0.000118568,0.9964,0.0012,1.00040,0.001210,Rectangular,10.51,50.38,39.11,89.49,662460.0,3375.1
HEU-SOL-THERM-025-016,1.00897,0.00011,1.00897,0.000112315,1,0.0049,1.00897,0.004945,Cylinder,81.68,16.70,1.61,18.32,28276.0,0.1786
MIX-MET-FAST-009,1.00030,0.00008,1.0003,8.31012e-05,1,0.001,1.0003,0.001003,Sphere,0.00,2.52,97.48,100.0,1843700.0,1179300.0
LEU-COMP-THERM-028-012,0.99624,0.00010,0.99624,9.76672e-05,1,0.0049,0.99624,0.004882,Lattice,88.57,7.20,4.23,11.43,121290.0,0.14223
PU-MET-INTER-003,0.98784,0.00010,0.987838,0.000100133,0.9842,0.0016,1.00369,0.001634,Cylinder,0.00,45.42,54.58,100.0,907450.0,75304.0
HEU-SOL-THERM-006-015,1.00679,0.00012,1.00679,0.000118663,1,0.0091,1.00679,0.009162,Cylinder,73.70,24.00,2.30,26.3,40370.0,0.39411
MIX-COMP-FAST-001,0.98720,0.00007,0.987202,6.85209e-05,0.9866,0.0023,1.00060,0.002333,Cylinder,0.00,42.59,57.41,100.0,816250.0,114640.0
HEU-MET-FAST-078-001,0.99453,0.00010,0.994532,0.000102128,0.9995,0.0018,0.99502,0.001794,Cylinder,9.56,14.02,76.42,90.44,1208700.0,81713.0
PU-SOL-THERM-012-004,1.00742,0.00007,1.00742,7.24232e-05,1,0.0058,1.00742,0.005843,Rectangular,98.18,1.63,0.19,1.82,3793.4,0.043628
HEU-MET-FAST-085-001,1.00030,0.00009,1.0003,8.93482e-05,0.9998,0.0029,1.00050,0.002903,Sphere,0.00,6.40,93.60,100.0,1327300.0,721010.0
PU-MET-FAST-021-001,1.00459,0.00009,1.00459,9.34204e-05,1,0.0026,1.00459,0.002613,Cylinder,0.28,7.73,91.99,99.72,1656900.0,780270.0
HEU-MET-FAST-084-010,1.00104,0.00009,1.00104,8.85848e-05,0.9993,0.0022,1.00174,0.002207,Cylinder,0.00,6.03,93.97,100.0,1379800.0,761150.0
HEU-SOL-THERM-043-001,0.99474,0.00015,0.994743,0.000146688,0.9986,0.0031,0.99613,0.003095,Sphere,90.92,8.27,0.81,9.08,14349.0,0.07268899999999999
HEU-MET-FAST-034-002,0.99867,0.00011,0.998668,0.00011106,0.999,0.0012,0.99966,0.001205,Cylinder,10.48,34.28,55.25,89.52,899550.0,14060.0
PU-SOL-THERM-001-003,1.01051,0.00013,1.01051,0.000130785,1,0.005,1.01051,0.005054,Sphere,91.01,7.87,1.12,8.99,21308.0,0.13244999999999998
HEU-SOL-THERM-050-006,1.00924,0.00015,1.00924,0.000151816,0.9985,0.0081,1.01075,0.008200,Cylinder,68.84,27.72,3.44,31.16,60363.0,0.67104
HEU-MET-FAST-007-035,1.00220,0.00011,1.0022,0.000110798,1.0003,0.0018,1.00189,0.001806,Rectangular,20.72,20.18,59.10,79.28,950140.0,7296.6
LEU-COMP-THERM-010-010,1.00020,0.00011,1.0002,0.000105716,1,0.0021,1.0002,0.002103,Lattice,89.79,6.36,3.85,10.21,110060.0,0.12118000000000001
LEU-SOL-THERM-007-002,0.99732,0.00009,0.997321,9.43527e-05,0.9973,0.0009,1.00002,0.000907,Cylinder,96.22,3.08,0.70,3.78,18630.0,0.040870000000000004
PU-SOL-THERM-028-005,1.00965,0.00012,1.00965,0.0001151,1,0.0012,1.00965,0.001217,Cylinder,95.70,3.82,0.48,4.3,9077.4,0.07075
PU-MET-FAST-044-004,1.00011,0.00010,1.00011,0.000103587,0.9978,0.0026,1.00231,0.002613,Sphere,7.35,9.05,83.60,92.65,1602200.0,189090.0
HEU-SOL-THERM-049-004,0.99919,0.00013,0.999187,0.000133742,1.0012,0.0025,0.99799,0.002495,Cylinder,74.83,22.56,2.61,25.17,46268.0,0.36684
HEU-MET-FAST-024,0.99827,0.00010,0.998274,0.000102133,0.999,0.0015,0.99926,0.001503,Sphere,11.26,12.83,75.91,88.74,1168500.0,65416.0
PU-SOL-THERM-018-001,1.00845,0.00012,1.00845,0.000123391,1,0.0034,1.00845,0.003430,Cylinder,88.06,10.31,1.63,11.94,33564.0,0.16488999999999998
U233-SOL-THERM-013-003,1.00581,0.00016,1.00581,0.00016118,0.9992,0.0069,1.00661,0.006953,Sphere,76.81,21.85,1.34,23.19,23146.0,0.15691
HEU-MET-FAST-003-012,1.00872,0.00009,1.00872,9.12918e-05,1,0.005,1.00872,0.005044,Sphere,0.00,8.03,91.96,100.0,1275600.0,647700.0
HEU-MET-FAST-002-003,1.00029,0.00009,1.00029,9.25197e-05,1,0.003,1.00029,0.003002,Rectangular,0.00,9.52,90.48,100.0,1496000.0,722160.0
LEU-COMP-THERM-005-012,1.00653,0.00010,1.00653,0.000104304,1,0.0066,1.00653,0.006643,Lattice,61.20,26.08,12.72,38.8,338510.0,3.2329999999999997
HEU-SOL-THERM-038-012,0.99606,0.00014,0.996057,0.000141395,1,0.0025,0.99606,0.002494,Cylinder,74.74,22.74,2.52,25.26,43053.0,0.37405
LEU-COMP-THERM-017-004,0.99820,0.00009,0.998196,8.75247e-05,1,0.0031,0.9982,0.003095,Lattice,87.24,5.00,7.75,12.76,236900.0,0.2049
LEU-COMP-THERM-078-004,0.99700,0.00012,0.997003,0.000116894,0.9986,0.001,0.99839,0.001006,Lattice,80.74,13.86,5.40,19.26,145180.0,0.30499
PU-SOL-THERM-007-006,1.00332,0.00013,1.00332,0.0001304,1,0.0047,1.00332,0.004717,Sphere,92.39,6.68,0.94,7.61,17904.0,0.11183
U233-SOL-INTER-001-001,0.98546,0.00016,0.985464,0.00015564,1,0.0083,0.98546,0.008180,Sphere,31.34,62.05,6.61,68.66,106230.0,6.907100000000001
LEU-COMP-THERM-080-009,0.99639,0.00012,0.996386,0.000116752,0.9982,0.001,0.99818,0.001006,Lattice,76.94,16.63,6.43,23.06,171170.0,0.46799
HEU-MET-FAST-038-002,1.00182,0.00010,1.00182,0.000100222,0.9999,0.0009,1.00192,0.000907,Cylinder,0.12,40.20,59.68,99.88,980460.0,118840.0
LEU-COMP-THERM-028-008,0.99411,0.00010,0.99411,0.000104814,0.9998,0.0052,0.99430,0.005172,Lattice,83.52,10.78,5.71,16.48,160950.0,0.25544
U233-SOL-THERM-015-006,0.97692,0.00016,0.97692,0.000158008,1,0.0099,0.97692,0.009672,Sphere,48.80,47.29,3.91,51.2,64657.00000000001,1.4293
HEU-MET-FAST-044-005,1.00015,0.00009,1.00015,8.8156e-05,0.9995,0.0015,1.00065,0.001504,Cylinder,0.00,5.49,94.51,100.0,1423500.0,796190.0
LEU-COMP-THERM-042-005,0.99913,0.00010,0.999133,9.9306e-05,1,0.0033,0.99913,0.003298,Lattice,86.68,7.50,5.82,13.32,170960.0,0.1814
MIX-MET-FAST-007-021,1.00482,0.00009,1.00482,8.94268e-05,1,0.0031,1.00482,0.003116,Sphere,0.00,3.88,96.12,100.0,1693000.0,1014100.0
HEU-MET-FAST-057-002,0.99833,0.00009,0.998327,8.90223e-05,1,0.0023,0.99833,0.002297,Sphere,0.00,5.95,94.05,100.0,1385300.0,766700.0
HEU-SOL-THERM-020-001,0.99118,0.00015,0.991177,0.000153035,0.9966,0.0116,0.99456,0.011577,Cylinder,58.38,40.16,1.46,41.62,20090.0,1.3488
IEU-MET-FAST-015,0.99895,0.00008,0.998949,8.44599e-05,0.9956,0.0015,1.00336,0.001514,Sphere,0.00,18.74,81.26,100.0,1105900.0,429910.0
HEU-SOL-THERM-028-007,0.99760,0.00012,0.997603,0.000124542,1,0.0038,0.9976,0.003792,Cylinder,94.83,4.75,0.43,5.17,7623.6,0.047049
PU-SOL-THERM-034-010,0.99729,0.00011,0.997294,0.000111778,1,0.0052,0.99729,0.005187,Cylinder,65.15,29.80,5.05,34.85,95009.0,1.7837
HEU-MET-FAST-091,0.99977,0.00011,0.999774,0.000109666,0.9996,0.0009,1.00017,0.000907,Cylinder,19.83,20.22,59.95,80.17,964350.0,8476.7
LEU-COMP-THERM-025-003,1.00051,0.00020,1.00051,0.000196351,1,0.0047,1.00051,0.004706,Lattice,90.13,7.28,2.58,9.87,70414.0,0.09890399999999999
PU-SOL-THERM-005-005,1.00630,0.00011,1.0063,0.000114325,1,0.0047,1.0063,0.004730,Sphere,96.49,3.12,0.39,3.51,7375.8,0.06187800000000001
U233-SOL-INTER-001-020,0.98110,0.00016,0.981096,0.000156075,1,0.0056,0.9811,0.005496,Sphere,42.37,51.72,5.91,57.63,101280.0,3.0093
HEU-MET-FAST-078-043,0.99751,0.00010,0.997509,9.60102e-05,1,0.0019,0.99751,0.001897,Cylinder,0.30,13.19,86.51,99.7,1348000.0,416680.0
U233-SOL-THERM-016-014,1.00556,0.00016,1.00556,0.000158611,1,0.0026,1.00556,0.002619,Cylinder,77.90,20.83,1.27,22.1,21936.0,0.14429999999999998
U233-SOL-THERM-017-005,1.00206,0.00014,1.00206,0.000137001,1,0.0029,1.00206,0.002909,Cylinder,85.63,13.60,0.77,14.37,13317.0,0.08062
U233-SOL-THERM-015-027,0.99885,0.00015,0.998851,0.000145611,1,0.0063,0.99885,0.006294,Sphere,78.95,20.02,1.02,21.05,16758.0,0.13066999999999998
HEU-SOL-THERM-001-001,0.99834,0.00015,0.998338,0.000146111,1.0004,0.006,0.99794,0.005987,Cylinder,89.98,9.13,0.89,10.02,15772.000000000002,0.080547
U233-SOL-THERM-013-019,0.99638,0.00015,0.99638,0.000148756,0.9996,0.0089,0.99677,0.008876,Sphere,85.44,13.81,0.75,14.56,13070.0,0.080522
U233-SOL-THERM-012-008,0.99884,0.00012,0.998841,0.000121059,1,0.0048,0.99884,0.004795,Sphere,90.86,8.70,0.43,9.14,7477.0,0.053285
LEU-COMP-THERM-009-008,0.99880,0.00011,0.998799,0.000106097,1,0.0021,0.9988,0.002100,Lattice,90.33,5.84,3.83,9.67,110300.0,0.11543999999999999
PU-SOL-THERM-034-014,0.99687,0.00011,0.99687,0.000105747,1,0.0044,0.99687,0.004387,Cylinder,62.08,32.52,5.40,37.92,101640.0,2.4048
HEU-SOL-THERM-028-003,0.99850,0.00013,0.998501,0.000125778,1,0.0026,0.9985,0.002599,Cylinder,94.89,4.69,0.42,5.11,7498.900000000001,0.04675
LEU-COMP-THERM-006-004,0.99983,0.00010,0.999829,0.0001029,1,0.002,0.99983,0.002002,Lattice,86.71,7.40,5.89,13.29,172570.0,0.1863
U233-SOL-INTER-001-024,0.99276,0.00016,0.992762,0.000155496,1,0.0081,0.99276,0.008042,Sphere,44.56,51.22,4.22,55.44,67954.0,2.0064
HEU-MET-FAST-092-004,1.00343,0.00009,1.00343,8.87147e-05,0.9993,0.0013,1.00413,0.001309,Cylinder,0.00,6.21,93.79,100.0,1354300.0,736990.0
PU-SOL-THERM-005-001,1.00223,0.00011,1.00223,0.000113517,1,0.0047,1.00223,0.004711,Sphere,97.17,2.52,0.31,2.83,5952.7,0.05463
PU-SOL-THERM-004-010,1.00203,0.00012,1.00203,0.000116727,1,0.0047,1.00203,0.004710,Sphere,96.48,3.13,0.39,3.52,7319.400000000001,0.062094
LEU-SOL-THERM-020-003,0.99904,0.00007,0.999044,7.4631e-05,0.9997,0.0012,0.99933,0.001201,Cylinder,97.30,2.21,0.49,2.7,13091.0,0.035657
LEU-COMP-THERM-039-008,0.99714,0.00011,0.997144,0.000114266,1,0.0012,0.99714,0.001202,Lattice,84.94,9.89,5.18,15.06,145250.0,0.20692
U233-SOL-THERM-017-001,1.00425,0.00014,1.00425,0.000144858,0.9997,0.0032,1.00455,0.003218,Cylinder,81.14,17.78,1.09,18.86,18761.0,0.11458
U233-SOL-THERM-016-010,1.00463,0.00017,1.00463,0.00016615,1,0.003,1.00463,0.003018,Cylinder,69.08,28.95,1.97,30.92,34033.0,0.28676
U233-SOL-THERM-015-023,0.99458,0.00015,0.994584,0.000153281,1,0.0055,0.99458,0.005472,Sphere,66.38,31.66,1.96,33.62,32127.999999999996,0.34413
HEU-SOL-THERM-001-005,0.99868,0.00013,0.998683,0.000125306,1.0001,0.0049,0.99858,0.004894,Cylinder,95.63,4.01,0.36,4.37,6326.2,0.042554
PU-MET-FAST-008,0.99762,0.00009,0.997618,8.76709e-05,1,0.0006,0.99762,0.000604,Sphere,0.00,3.54,96.46,100.0,1784100.0,1074700.0
MIX-MET-FAST-007-004,1.00523,0.00010,1.00523,9.76453e-05,1,0.0028,1.00523,0.002816,Sphere,0.07,13.17,86.75,99.93,1403500.0,560720.0
HEU-SOL-THERM-038-016,1.00002,0.00014,1.00002,0.000143257,1,0.005,1.00002,0.005002,Cylinder,74.08,23.35,2.57,25.92,43790.0,0.39471
