File Name,k-eff_o,std_o,k-eff__m,std_m,k-eff_bench,std_bench,k_normalized,std_normalized,geometry,therm fiss,int fiss,fast fiss, above therm fiss, Avg E, Avg leth causing fiss
HEU-SOL-THERM-049-009,0.99885,0.00014,0.998848,0.000135679,1.0012,0.002,0.99765,0.001997,Cylinder,76.54,20.95,2.50,23.46,43899.0,0.32448
LEU-COMP-THERM-017-008,1.00773,0.00009,1.00773,8.88778e-05,1,0.0031,1.00773,0.003125,Lattice,89.93,4.45,5.62,10.07,170430.0,0.13286
LEU-SOL-THERM-021-001,1.00077,0.00009,1.00077,8.58501e-05,0.9983,0.0009,1.00247,0.000907,Cylinder,96.86,2.58,0.56,3.14,14925.0,0.038047000000000004
MIX-MET-FAST-007-006,1.00143,0.00009,1.00143,9.28731e-05,1,0.0035,1.00143,0.003506,Sphere,0.00,5.39,94.61,100.0,1522900.0,858490.0
LEU-COMP-THERM-001-002,1.00835,0.00009,1.00835,9.28962e-05,0.9998,0.0031,1.00855,0.003128,Lattice,91.58,4.51,3.91,8.42,116190.0,0.096956
LEU-COMP-THERM-022-001,1.01706,0.00011,1.01706,0.000114575,1,0.0046,1.01706,0.004679,Lattice,72.49,21.41,6.10,27.51,150560.0,0.6599200000000001
LEU-COMP-THERM-078-008,1.00939,0.00012,1.00939,0.000119013,0.9987,0.001,1.01070,0.001019,Lattice,80.97,13.82,5.21,19.03,138990.0,0.29536999999999997
LEU-COMP-THERM-080-005,1.01015,0.00012,1.01015,0.000115452,0.9979,0.001,1.01227,0.001020,Lattice,76.98,16.77,6.25,23.02,165050.0,0.46065
LEU-COMP-THERM-028-004,1.01288,0.00010,1.01288,0.000104914,1,0.0043,1.01288,0.004356,Lattice,83.23,11.15,5.62,16.77,157170.0,0.26062
HEU-SOL-THERM-038-024,0.99781,0.00014,0.997815,0.000141998,1,0.0026,0.99781,0.002598,Cylinder,74.09,23.39,2.52,25.91,42188.0,0.39532999999999996
PU-SOL-THERM-004-012,0.99708,0.00011,0.997082,0.000112008,1,0.0047,0.99708,0.004687,Sphere,97.09,2.60,0.31,2.91,5953.5,0.055326
PU-SOL-THERM-005-003,0.99750,0.00011,0.997498,0.000112655,1,0.0047,0.9975,0.004689,Sphere,96.92,2.75,0.33,3.08,6415.900000000001,0.057083
HEU-SOL-THERM-028-010,0.99285,0.00013,0.992854,0.000129529,1,0.0053,0.99285,0.005263,Cylinder,84.35,14.14,1.51,15.65,26368.0,0.14635
PU-MET-FAST-045-001,0.99688,0.00009,0.996875,9.20256e-05,1,0.0034,0.99688,0.003390,Cylinder,0.21,5.12,94.67,99.79,1606100.0,850050.0
LEU-COMP-THERM-009-025,1.00584,0.00011,1.00584,0.000105105,1,0.0021,1.00584,0.002114,Lattice,90.48,5.81,3.72,9.52,106240.0,0.11348
HEU-MET-FAST-077-005,1.00113,0.00010,1.00113,0.000100109,0.9994,0.0027,1.00173,0.002708,Sphere,0.21,18.21,81.58,99.79,1148100.0,367570.0
LEU-COMP-THERM-079-009,1.00528,0.00010,1.00528,0.000102493,1.0003,0.0008,1.00497,0.000810,Lattice,90.69,5.68,3.62,9.31,103670.0,0.11048
HEU-SOL-THERM-027-008,1.00213,0.00014,1.00213,0.000142046,1,0.0035,1.00213,0.003510,Cylinder,90.69,8.51,0.80,9.31,14128.0,0.074835
HEU-MET-FAST-064-002,0.99628,0.00009,0.996276,9.40944e-05,0.9996,0.001,0.99667,0.001001,Cylinder,0.00,6.22,93.78,100.0,1247300.0,699000.0
HEU-SOL-THERM-006-029,1.00292,0.00011,1.00292,0.000111245,1,0.0088,1.00292,0.008826,Cylinder,72.74,24.93,2.33,27.26,40404.0,0.42958
MIX-MET-FAST-007-016,1.00621,0.00010,1.00621,9.5092e-05,1,0.0028,1.00621,0.002818,Sphere,0.01,9.58,90.40,99.99,1551400.0,737930.0
HEU-MET-FAST-017,1.00123,0.00010,1.00123,0.000100206,0.9993,0.0014,1.00193,0.001407,Cylinder,0.00,15.82,84.18,100.0,1169700.0,482300.0
HEU-SOL-THERM-049-019,1.00273,0.00012,1.00273,0.000122829,1.0012,0.002,1.00152,0.002004,Cylinder,69.13,27.80,3.06,30.87,53643.0,0.59426
HEU-SOL-THERM-012-001,1.00261,0.00008,1.00261,7.89289e-05,0.9999,0.0058,1.00271,0.005816,Sphere,97.93,1.92,0.15,2.07,2636.9,0.032706
PU-SOL-THERM-028-009,1.00452,0.00012,1.00452,0.000116335,1,0.0012,1.00452,0.001211,Cylinder,94.89,4.52,0.58,5.11,11186.0,0.079058
HEU-SOL-THERM-001-006,1.00441,0.00013,1.00441,0.000132312,1.0002,0.0046,1.00420,0.004620,Cylinder,95.31,4.31,0.38,4.69,6646.0,0.044627
HEU-MET-FAST-007-039,1.00894,0.00012,1.00894,0.000117471,1.0018,0.0014,1.00712,0.001412,Rectangular,22.82,36.50,40.69,77.18,666740.0,1488.5
PU-SOL-THERM-034-006,0.99637,0.00010,0.996375,0.000102304,1,0.0042,0.99637,0.004186,Cylinder,86.30,12.15,1.54,13.7,29875.0,0.27438
U233-SOL-THERM-016-029,0.99814,0.00015,0.998145,0.0001474,0.9985,0.0031,0.99963,0.003107,Cylinder,85.44,13.81,0.75,14.56,13062.0,0.080497
PU-SOL-THERM-004-002,0.99295,0.00011,0.992954,0.000108232,1,0.0047,0.99295,0.004668,Sphere,97.31,2.41,0.28,2.69,5384.7,0.053231
PU-SOL-THERM-012-008,0.99917,0.00012,0.999168,0.0001201,1,0.0013,0.99917,0.001304,Rectangular,94.98,4.44,0.58,5.02,11483.0,0.07495099999999999
LEU-COMP-THERM-028-014,1.00063,0.00010,1.00063,9.85434e-05,1.0001,0.0047,1.00052,0.004703,Lattice,88.67,7.22,4.11,11.33,116950.0,0.14093
HEU-MET-FAST-066-001,1.00539,0.00010,1.00539,0.000104994,1.003,0.0033,1.00238,0.003299,Sphere,1.35,23.88,74.78,98.65,1043099.9999999999,202640.0
LEU-COMP-THERM-011-007,1.01138,0.00010,1.01138,9.64714e-05,1.0009,0.0032,1.01047,0.003232,Lattice,86.15,7.95,5.90,13.85,172610.0,0.19582
LEU-COMP-THERM-010-016,1.01568,0.00011,1.01568,0.000110476,1,0.0028,1.01568,0.002846,Lattice,82.56,11.40,6.04,17.44,168170.0,0.28432
HEU-SOL-THERM-006-008,0.98271,0.00014,0.98271,0.000140687,0.9973,0.005,0.98537,0.004942,Cylinder,81.44,16.77,1.79,18.56,31251.0,0.19771
HEU-MET-FAST-009-001,0.99753,0.00009,0.997532,9.07851e-05,0.9992,0.0015,0.99832,0.001501,Sphere,0.00,8.23,91.77,100.0,1324700.0,681630.0
HEU-MET-FAST-007-018,1.00127,0.00013,1.00127,0.000127381,0.9972,0.0012,1.00408,0.001215,Rectangular,25.66,45.81,28.53,74.34,489370.0,285.07
HEU-MET-FAST-007-040,1.00924,0.00012,1.00924,0.000115217,1.0013,0.0008,1.00792,0.000813,Rectangular,23.18,34.96,41.85,76.82,686570.0,1528.8000000000002
LEU-COMP-THERM-008-005,1.01530,0.00009,1.0153,9.40959e-05,1.0007,0.0012,1.01458,0.001220,Lattice,84.37,9.22,6.41,15.63,187850.0,0.24194000000000002
HEU-MET-FAST-003-004,0.99585,0.00009,0.99585,8.89884e-05,1,0.005,0.99585,0.004980,Sphere,0.00,7.40,92.60,100.0,1499300.0,771500.0
U233-MET-FAST-003-001,0.99762,0.00008,0.997618,8.46224e-05,1,0.001,0.99762,0.001001,Sphere,0.00,3.12,96.88,100.0,1722200.0,1063800.0
U233-SOL-THERM-013-005,1.00510,0.00016,1.0051,0.000161384,0.9992,0.0067,1.00590,0.006746,Sphere,76.82,21.84,1.34,23.18,23103.0,0.15685000000000002
PU-SOL-THERM-007-010,0.99528,0.00013,0.99528,0.000127799,1,0.0047,0.99528,0.004679,Sphere,92.76,6.37,0.87,7.24,16701.0,0.10519
PU-SOL-THERM-006-001,0.99469,0.00011,0.994693,0.000105944,1,0.0035,0.99469,0.003483,Sphere,97.43,2.30,0.27,2.57,5226.8,0.052034000000000004
HEU-SOL-THERM-038-015,1.00142,0.00014,1.00142,0.000141079,1,0.005,1.00142,0.005009,Cylinder,74.08,23.39,2.53,25.92,42625.0,0.39561999999999997
U233-SOL-THERM-016-008,0.99473,0.00016,0.994728,0.00016449,1.0011,0.0028,0.99363,0.002783,Cylinder,68.93,29.07,2.00,31.07,34408.0,0.29048
LEU-COMP-THERM-039-010,1.00737,0.00011,1.00737,0.000113553,1,0.0012,1.00737,0.001214,Lattice,86.39,8.95,4.66,13.61,130289.99999999999,0.17428
HEU-SOL-THERM-049-003,0.99893,0.00014,0.998926,0.000135847,1.0012,0.0026,0.99773,0.002594,Cylinder,76.00,21.50,2.50,24.0,43832.0,0.33507
LEU-COMP-THERM-017-002,1.01069,0.00009,1.01069,9.09456e-05,1,0.0031,1.01069,0.003134,Lattice,91.48,4.62,3.90,8.52,115180.0,0.097705
LEU-COMP-THERM-001-008,1.00644,0.00009,1.00644,8.89587e-05,0.9998,0.0031,1.00664,0.003122,Lattice,91.69,4.43,3.88,8.31,115260.0,0.095722
HEU-MET-FAST-055,1.00604,0.00009,1.00604,8.53616e-05,0.9955,0.0028,1.01058,0.002843,Cylinder,0.00,22.83,77.17,100.0,976780.0,356710.0
MIX-MET-FAST-002-001,1.00435,0.00010,1.00435,9.73374e-05,1,0.0042,1.00435,0.004219,Sphere,0.00,7.40,92.60,100.0,1638900.0,850800.0
LEU-SOL-THERM-007-005,1.00046,0.00008,1.00046,8.48677e-05,0.9983,0.0011,1.00216,0.001107,Cylinder,96.75,2.67,0.58,3.25,15375.0,0.038557
U233-SOL-INTER-001-007,0.98119,0.00015,0.981194,0.000154585,1,0.0059,0.98119,0.005791,Sphere,28.33,63.94,7.73,71.67,127270.0,9.7107
MIX-MET-FAST-001,0.99986,0.00008,0.999858,8.44585e-05,1,0.0016,0.99986,0.001602,Sphere,0.00,2.91,97.09,100.0,1778000.0,1109900.0
LEU-COMP-THERM-078-002,1.01068,0.00012,1.01068,0.000116869,0.9999,0.001,1.01078,0.001017,Lattice,80.74,14.00,5.26,19.26,140350.0,0.30296
U233-SOL-THERM-016-033,1.01100,0.00013,1.011,0.000132892,0.9986,0.0039,1.01241,0.003956,Cylinder,89.98,9.54,0.47,10.02,8207.300000000001,0.0566
HEU-MET-FAST-078-017,0.99695,0.00010,0.996953,0.000102038,0.9995,0.0018,0.99744,0.001799,Cylinder,10.20,14.01,75.80,89.8,1194500.0,72664.0
HEU-MET-FAST-084-006,0.99603,0.00009,0.996032,8.83197e-05,0.9994,0.0024,0.99662,0.002394,Cylinder,0.00,5.36,94.64,100.0,1371300.0,768750.0
PU-SOL-THERM-012-012,1.00183,0.00009,1.00183,8.8281e-05,1,0.0043,1.00183,0.004308,Rectangular,97.71,2.05,0.24,2.29,4836.5,0.047776
PU-MET-FAST-001,1.00061,0.00008,1.00061,8.14716e-05,1,0.002,1.00061,0.002002,Sphere,0.00,2.13,97.87,100.0,1912800.0,1252200.0
PU-SOL-THERM-005-009,0.99635,0.00011,0.996347,0.000113058,1,0.0047,0.99635,0.004684,Sphere,96.88,2.78,0.34,3.12,6504.3,0.057438
LEU-COMP-THERM-042-003,1.01316,0.00010,1.01316,0.000100265,1,0.0016,1.01316,0.001624,Lattice,86.62,7.68,5.69,13.38,166010.0,0.1816
HEU-MET-FAST-049-002,1.00028,0.00009,1.00028,8.88631e-05,0.9994,0.0015,1.00088,0.001504,Cylinder,0.00,5.42,94.58,100.0,1386500.0,774910.0
HEU-MET-FAST-005-001,0.99607,0.00009,0.996069,9.2143e-05,1,0.0036,0.99607,0.003587,Lattice,0.00,8.65,91.35,100.0,1160300.0,591510.0
HEU-SOL-THERM-050-001,1.00778,0.00015,1.00778,0.000147098,0.9953,0.0086,1.01253,0.008750,Cylinder,68.83,27.78,3.40,31.17,59236.0,0.6718299999999999
HEU-MET-FAST-007-023,1.00075,0.00011,1.00075,0.000106297,0.9962,0.0017,1.00456,0.001717,Rectangular,5.36,30.19,64.46,94.64,1042400.0,52707.0
HEU-MET-FAST-041-004,1.00791,0.00009,1.00791,9.27171e-05,1.0006,0.0025,1.00730,0.002518,Sphere,0.01,10.33,89.67,99.99,1298800.0,616410.0
LEU-COMP-THERM-006-006,1.01399,0.00011,1.01399,0.000105748,1,0.002,1.01399,0.002030,Lattice,86.46,7.64,5.90,13.54,171260.0,0.19199
HEU-SOL-THERM-006-012,0.98175,0.00015,0.98175,0.000146877,0.9973,0.005,0.98440,0.004937,Cylinder,80.90,17.27,1.83,19.1,31802.999999999996,0.20751
HEU-SOL-THERM-025-011,1.00952,0.00011,1.00952,0.000110738,1.0002,0.0045,1.00931,0.004542,Cylinder,91.20,8.12,0.68,8.8,11950.0,0.07105399999999999
U233-SOL-INTER-001-026,0.98841,0.00015,0.988407,0.000152922,1,0.0065,0.98841,0.006426,Sphere,42.47,52.91,4.62,57.53,75298.0,2.4145
PU-MET-FAST-020,0.99579,0.00009,0.995793,9.07601e-05,0.9993,0.0017,0.99648,0.001697,Sphere,0.00,3.52,96.48,100.0,1881000.0,1137200.0
HEU-MET-MIXED-003,1.00751,0.00011,1.00751,0.000110747,1,0.0038,1.00751,0.003830,Sphere,28.78,26.72,44.50,71.22,739930.0,1035.0
PU-SOL-THERM-010-011,1.00412,0.00012,1.00412,0.000121556,1,0.0048,1.00412,0.004821,Sphere,95.78,3.75,0.47,4.22,9024.1,0.06901099999999999
HEU-MET-FAST-084-027,0.99780,0.00009,0.9978,9.13875e-05,0.9994,0.002,0.99839,0.002000,Cylinder,0.00,7.64,92.36,100.0,1336000.0,701930.0
U233-SOL-THERM-015-021,0.99738,0.00015,0.997375,0.000152771,1,0.007,0.99738,0.006983,Sphere,67.40,30.79,1.81,32.6,29429.0,0.3165
U233-SOL-THERM-017-003,1.00348,0.00014,1.00348,0.000143881,1.0001,0.0035,1.00337,0.003514,Cylinder,81.95,17.01,1.03,18.05,17797.0,0.10792
PU-SOL-THERM-002-007,1.00127,0.00013,1.00127,0.00012565,1,0.0047,1.00127,0.004707,Sphere,93.29,5.93,0.78,6.71,14837.0,0.098967
U233-SOL-THERM-016-012,1.00322,0.00016,1.00322,0.000164232,0.9992,0.0047,1.00402,0.004725,Cylinder,69.09,28.94,1.97,30.91,33967.0,0.28691999999999995
HEU-MET-FAST-007-002,0.99983,0.00009,0.999832,9.27229e-05,0.9964,0.0014,1.00344,0.001412,Rectangular,0.07,16.50,83.44,99.93,1304500.0,446320.0
PU-SOL-THERM-032-003,0.99742,0.00012,0.997419,0.000119424,1,0.002,0.99742,0.001998,Cylinder,95.19,4.26,0.55,4.81,10514.0,0.07517399999999999
LEU-COMP-THERM-010-008,1.00499,0.00010,1.00499,9.94354e-05,1,0.0021,1.00499,0.002112,Lattice,87.96,5.63,6.41,12.04,191750.0,0.18358
LEU-COMP-THERM-006-002,1.01633,0.00010,1.01633,0.00010389,1,0.002,1.01633,0.002035,Lattice,84.63,8.82,6.54,15.37,188780.0,0.24086
PU-SOL-THERM-038-002,0.99820,0.00009,0.998197,8.68366e-05,1.0005,0.0015,0.99770,0.001498,Cylinder,97.88,1.88,0.24,2.12,4830.7,0.047207
HEU-SOL-THERM-006-016,1.00022,0.00012,1.00022,0.00011594,1,0.0087,1.00022,0.008702,Cylinder,72.92,24.76,2.32,27.08,40405.0,0.42344
HEU-MET-FAST-028,1.00197,0.00009,1.00197,9.16005e-05,1,0.003,1.00197,0.003007,Sphere,0.00,8.33,91.67,100.0,1496200.0,748700.0
HEU-SOL-THERM-025-015,1.00190,0.00011,1.0019,0.000109235,1.0002,0.0058,1.00169,0.005809,Cylinder,86.74,12.21,1.06,13.26,18497.0,0.11063
U233-SOL-INTER-001-022,0.97728,0.00016,0.977281,0.000157652,1,0.0049,0.97728,0.004791,Sphere,32.42,60.57,7.01,67.58,117780.0,6.5469
LEU-COMP-THERM-025-001,1.00289,0.00011,1.00289,0.000108962,1,0.0041,1.00289,0.004113,Lattice,77.14,17.33,5.53,22.86,142700.0,0.42085
HEU-MET-FAST-037-002,1.00230,0.00011,1.0023,0.000105803,0.9997,0.0011,1.00260,0.001108,Cylinder,11.10,32.13,56.77,88.9,947300.0,13787.0
PU-MET-FAST-024,1.00210,0.00009,1.0021,9.30421e-05,1,0.002,1.0021,0.002006,Sphere,1.16,8.04,90.80,98.84,1740700.0,630980.0
HEU-MET-FAST-084-023,1.00081,0.00009,1.00081,9.27048e-05,0.9993,0.0024,1.00151,0.002407,Cylinder,0.86,11.27,87.87,99.14,1344700.0,459730.0
U233-SOL-THERM-015-025,0.99726,0.00015,0.997264,0.000147641,1,0.0023,0.99726,0.002298,Sphere,72.84,25.39,1.77,27.16,30434.0,0.22319999999999998
U233-SOL-THERM-016-016,1.00821,0.00016,1.00821,0.000157276,0.9994,0.0031,1.00881,0.003133,Cylinder,77.88,20.85,1.27,22.12,21996.0,0.14459
PU-SOL-THERM-002-003,0.99813,0.00012,0.998132,0.00012331,1,0.0047,0.99813,0.004692,Sphere,95.08,4.36,0.56,4.92,10676.0,0.076875
U233-SOL-THERM-017-007,0.99904,0.00013,0.999037,0.000125668,1,0.0037,0.99904,0.003698,Cylinder,90.53,9.01,0.45,9.47,7800.5,0.054585
HEU-MET-FAST-007-006,1.00733,0.00010,1.00733,0.000101165,1.0006,0.0013,1.00672,0.001311,Rectangular,1.71,27.32,70.97,98.29,1133000.0,139290.0
HEU-MET-FAST-087,1.00017,0.00009,1.00017,8.75778e-05,0.9987,0.0013,1.00147,0.001306,Cylinder,0.00,5.52,94.48,100.0,1330500.0,749750.0
PU-SOL-THERM-032-007,0.99970,0.00011,0.999704,0.000109363,1,0.002,0.9997,0.002002,Cylinder,96.59,3.04,0.37,3.41,7187.5,0.060033
HEU-MET-FAST-058-002,1.00659,0.00010,1.00659,0.000101496,1,0.0035,1.00659,0.003524,Sphere,1.61,21.04,77.36,98.39,1099900.0,221540.0
LEU-COMP-THERM-017-006,1.01011,0.00009,1.01011,9.00454e-05,1,0.0031,1.01011,0.003132,Lattice,88.53,4.72,6.75,11.47,204570.0,0.16743000000000002
HEU-SOL-THERM-049-007,1.00692,0.00013,1.00692,0.000127185,1.0012,0.0024,1.00571,0.002414,Cylinder,70.93,26.10,2.97,29.07,51935.0,0.51697
MIX-MET-FAST-007-008,1.00566,0.00011,1.00566,0.000107803,1,0.003,1.00566,0.003018,Sphere,4.75,16.92,78.34,95.25,1363900.0,172760.0
HEU-MET-FAST-051-015,0.99864,0.00009,0.99864,8.58724e-05,0.9998,0.0001,0.99883,0.000131,Cylinder,0.00,4.71,95.29,100.0,1462800.0,836640.0
LEU-COMP-THERM-005-010,1.02450,0.00011,1.0245,0.000107976,1,0.0028,1.0245,0.002870,Lattice,67.41,22.58,10.01,32.59,272820.0,1.5559
HEU-MET-FAST-043-003,0.99969,0.00009,0.999694,8.74575e-05,0.9995,0.0021,1.00019,0.002103,Cylinder,0.00,4.93,95.07,100.0,1427300.0,813580.0
LEU-COMP-THERM-010-029,1.01492,0.00011,1.01492,0.000107297,1,0.0028,1.01492,0.002843,Lattice,81.09,10.53,8.38,18.91,243240.0,0.40542
LEU-SOL-THERM-007-001,0.99874,0.00010,0.998744,0.00010028,0.9961,0.0009,1.00265,0.000911,Cylinder,95.97,3.30,0.73,4.03,19295.0,0.042557000000000005
U233-SOL-INTER-001-003,0.98118,0.00016,0.981177,0.000155445,1,0.0066,0.98118,0.006477,Sphere,29.12,63.63,7.25,70.88,117590.0,8.6677
LEU-COMP-THERM-027-002,1.01543,0.00011,1.01543,0.000111129,1.0014,0.0012,1.01401,0.001220,Lattice,89.05,7.46,3.49,10.95,96623.0,0.12169
IEU-MET-FAST-003,1.00041,0.00009,1.00041,8.73965e-05,1,0.0017,1.00041,0.001702,Sphere,0.00,8.68,91.32,100.0,1257600.0,618070.0
MIX-MET-FAST-005,1.00408,0.00009,1.00408,8.7984e-05,0.999,0.0017,1.00508,0.001712,Sphere,0.00,3.19,96.81,100.0,1713700.0,1054600.0
LEU-COMP-THERM-078-006,1.00816,0.00012,1.00816,0.000118749,0.9974,0.001,1.01078,0.001020,Lattice,80.78,13.96,5.25,19.22,140160.0,0.30136
U233-SOL-THERM-015-004,0.98962,0.00015,0.989616,0.000153058,1,0.0041,0.98962,0.004060,Sphere,58.42,38.27,3.31,41.58,55388.0,0.7198100000000001
HEU-MET-FAST-084-002,0.99982,0.00009,0.99982,8.8251e-05,0.9994,0.0021,1.00042,0.002103,Cylinder,0.00,5.33,94.67,100.0,1389100.0,777480.0
PU-MET-FAST-005,0.99965,0.00009,0.999652,8.93669e-05,1,0.0013,0.99965,0.001302,Sphere,0.00,3.69,96.31,100.0,1677600.0,1011900.0
HEU-MET-FAST-078-013,0.99782,0.00010,0.99782,0.00010295,1,0.0017,0.99782,0.001699,Cylinder,10.19,14.00,75.81,89.81,1194400.0,72808.0
HEU-MET-FAST-079-002,0.99968,0.00009,0.99968,8.64079e-05,0.9996,0.0014,1.00008,0.001403,Cylinder,0.00,4.93,95.07,100.0,1447500.0,825730.0
HEU-MET-FAST-016-002,1.00276,0.00009,1.00276,9.12556e-05,0.9996,0.0018,1.00316,0.001808,Cylinder,0.10,10.93,88.97,99.9,1291700.0,574830.0
HEU-SOL-THERM-043-002,1.00716,0.00009,1.00716,9.37347e-05,0.9995,0.0026,1.00766,0.002622,Sphere,97.62,2.21,0.18,2.38,3104.8,0.033926000000000005
LEU-COMP-THERM-042-007,1.01183,0.00010,1.01183,9.93949e-05,1,0.0018,1.01183,0.001824,Lattice,87.01,7.42,5.57,12.99,162370.0,0.17352
HEU-SOL-THERM-050-005,1.00161,0.00015,1.00161,0.000152635,0.9985,0.0085,1.00311,0.008540,Cylinder,78.84,19.06,2.10,21.16,36730.0,0.25596
HEU-MET-FAST-005-005,1.00041,0.00010,1.00041,9.67345e-05,0.998,0.0036,1.00241,0.003617,Lattice,0.60,18.45,80.95,99.4,1072200.0,299010.0
HEU-MET-FAST-066-005,1.00611,0.00010,1.00611,0.000103848,1.003,0.0033,1.00310,0.003301,Sphere,0.84,25.29,73.87,99.16,1020999.9999999999,211520.0
HEU-MET-FAST-088-002,0.99721,0.00011,0.997214,0.000110386,0.9993,0.0007,0.99790,0.000707,Cylinder,24.15,28.02,47.84,75.85,750610.0,2069.9
HEU-SOL-THERM-020-002,0.99036,0.00016,0.990355,0.000159637,0.9956,0.0093,0.99473,0.009293,Cylinder,72.95,26.25,0.80,27.05,10888.0,0.39872
LEU-COMP-THERM-007-009,1.00636,0.00011,1.00636,0.000110829,1,0.0008,1.00636,0.000812,Lattice,89.99,6.53,3.49,10.01,98733.0,0.11164
LEU-COMP-THERM-006-018,1.00910,0.00010,1.0091,9.9799e-05,1,0.002,1.0091,0.002020,Lattice,89.80,5.48,4.71,10.2,138110.0,0.12641999999999998
LEU-COMP-THERM-010-012,1.00612,0.00010,1.00612,0.000104833,1,0.0021,1.00612,0.002115,Lattice,90.40,5.91,3.69,9.6,105190.0,0.11391000000000001
LEU-COMP-THERM-011-003,1.01132,0.00010,1.01132,9.70464e-05,1.0009,0.0032,1.01041,0.003231,Lattice,86.27,7.91,5.81,13.73,170450.0,0.19232
LEU-COMP-THERM-002-004,1.00587,0.00010,1.00587,0.000104563,0.9997,0.002,1.00617,0.002015,Lattice,90.48,5.81,3.72,9.52,106330.0,0.11345999999999999
HEU-SOL-THERM-009-004,0.99818,0.00014,0.998179,0.000136769,0.9986,0.0035,0.99957,0.003506,Sphere,89.13,9.86,1.00,10.87,17514.0,0.090666
LEU-COMP-THERM-009-010,1.00556,0.00010,1.00556,0.000102989,1,0.0021,1.00556,0.002114,Lattice,90.39,5.87,3.73,9.61,106750.0,0.11449
LEU-COMP-THERM-008-001,1.01675,0.00010,1.01675,9.50957e-05,1.0007,0.0012,1.01603,0.001222,Lattice,83.39,9.88,6.73,16.61,196830.0,0.27297
HEU-SOL-THERM-038-011,0.99734,0.00014,0.997341,0.000139738,1,0.0025,0.99734,0.002497,Cylinder,74.63,22.89,2.48,25.37,41900.0,0.378
U233-SOL-THERM-013-001,1.00309,0.00016,1.00309,0.000160387,0.9992,0.0073,1.00389,0.007336,Sphere,76.82,21.84,1.34,23.18,23157.0,0.15688000000000002
PU-SOL-THERM-003-008,0.99953,0.00012,0.999529,0.000116808,1,0.0047,0.99953,0.004699,Sphere,96.66,2.97,0.37,3.34,7034.8,0.059533
PU-MET-FAST-021-001,1.00478,0.00009,1.00478,9.39516e-05,1,0.0026,1.00478,0.002614,Cylinder,0.28,7.75,91.97,99.72,1656100.0,778220.0
LEU-COMP-THERM-080-011,1.00970,0.00012,1.0097,0.000117177,0.9984,0.001,1.01131,0.001019,Lattice,79.87,14.61,5.52,20.13,146790.0,0.33562
U233-SOL-INTER-001-019,0.97460,0.00016,0.974604,0.00015952,1,0.0083,0.9746,0.008090,Sphere,32.75,60.58,6.67,67.25,110070.0,6.1434999999999995
HEU-MET-FAST-077-001,1.00216,0.00010,1.00216,0.000102436,1.0001,0.0031,1.00205,0.003107,Sphere,1.71,22.38,75.91,98.29,1073000.0,200180.0
PU-SOL-THERM-018-009,0.99775,0.00010,0.997754,0.000100616,1,0.0034,0.99775,0.003393,Cylinder,96.38,3.17,0.45,3.62,9508.6,0.056338
LEU-SOL-THERM-020-004,1.00209,0.00007,1.00209,6.94682e-05,0.9998,0.0012,1.00229,0.001204,Cylinder,97.41,2.14,0.45,2.59,12130.0,0.035485
HEU-MET-FAST-013,0.99792,0.00009,0.997916,8.72356e-05,0.999,0.0015,0.99891,0.001502,Sphere,0.00,5.45,94.55,100.0,1378700.0,772840.0
MIX-MET-FAST-007-012,1.00233,0.00009,1.00233,9.18531e-05,1,0.003,1.00233,0.003008,Sphere,0.00,5.58,94.42,100.0,1564500.0,880750.0
HEU-SOL-THERM-001-002,0.99704,0.00015,0.997036,0.00015158,1.0021,0.0072,0.99495,0.007150,Cylinder,78.13,19.71,2.15,21.87,37349.0,0.27327
PU-SOL-THERM-034-002,0.99645,0.00013,0.996455,0.000126058,1,0.0044,0.99645,0.004386,Cylinder,89.18,9.52,1.30,10.82,24953.0,0.17225
PU-MET-FAST-044-004,1.00102,0.00010,1.00102,0.000104813,0.9978,0.0026,1.00322,0.002616,Sphere,7.34,9.18,83.47,92.66,1601200.0,185840.0
PU-SOL-THERM-022-008,0.99982,0.00010,0.999824,0.000102725,1,0.0023,0.99982,0.002301,Cylinder,96.81,2.84,0.35,3.19,6822.599999999999,0.056104999999999995
HEU-SOL-THERM-028-004,1.00083,0.00012,1.00083,0.000120128,1,0.0028,1.00083,0.002804,Cylinder,94.76,4.81,0.42,5.24,7432.8,0.047735
IEU-MET-FAST-014-002,0.99931,0.00007,0.99931,6.83115e-05,0.9927,0.0022,1.00665,0.002231,Cylinder,0.00,27.88,72.12,100.0,735940.0,254870.0
U233-SOL-THERM-013-020,0.99816,0.00014,0.998163,0.000137031,0.9996,0.0056,0.99855,0.005595,Sphere,88.92,10.54,0.54,11.08,9310.0,0.061519
PU-SOL-THERM-004-006,0.99556,0.00011,0.995563,0.000110905,1,0.0047,0.99556,0.004680,Sphere,97.18,2.52,0.30,2.82,5805.3,0.054428000000000004
HEU-MET-FAST-078-009,0.99618,0.00010,0.99618,0.000102663,0.9997,0.0022,0.99647,0.002195,Cylinder,9.76,13.95,76.29,90.24,1201600.0,78661.0
HEU-MET-FAST-084-018,0.99634,0.00009,0.996343,8.93888e-05,0.9995,0.0022,0.99683,0.002195,Cylinder,0.00,5.09,94.91,100.0,1408200.0,796260.0
LEU-COMP-THERM-028-010,1.00490,0.00010,1.0049,9.97934e-05,1.0004,0.0045,1.00449,0.004519,Lattice,89.92,6.28,3.80,10.08,108110.0,0.12151999999999999
